ID,data,type
40129,"Robo con entrada ilícita, hurto y otros actos solamente relacionados con la propiedad (05); agresiones y amenazas (0201); posesión de dinero o bienes robados; recepción, manipulación, enajenación, venta o tráfico de bienes robados; utilización de piezas robadas para producir otros bienes; ocultamiento de bienes robados (0704); daños a la propiedad (0504); secuestro (02022); exigir un curso de acción determinado mediante amenaza escrita o verbal (02051). ",exclusion
4013,Robo a establecimientos o instituciones,titulo
4013,"Robo a establecimientos o instituciones. Robo: ""Sustracción u obtención ilícita de bienes mediante el uso de la fuerza o la amenaza de uso de la fuerza contra una persona con la intención de privar de esos bienes a una persona u organización de forma permanente o temporal.""",descripcion
4013,Robo en bancos; robo de cajeros automáticos; robo en oficinas de correos; robo en gasolineras; robo en locales empresariales; robo en tiendas.,inclusion
4013,"Robo con entrada ilícita, hurto y otros actos solamente relacionados con la propiedad (05); agresiones y amenazas (0201); posesión de dinero o bienes robados; recepción, manipulación, enajenación, venta o tráfico de bienes robados; utilización de piezas robadas para producir otros bienes; ocultamiento de bienes robados (0704); daños a la propiedad (0504); secuestro (02022); exigir un curso de acción determinado mediante amenaza escrita o verbal (02051).",exclusion
40131,Robo a instituciones financieras,titulo
40131,"Robo a instituciones financieras*55. Robo: ""Sustracción u obtención ilícita de bienes mediante el uso de la fuerza o la amenaza de uso de la fuerza contra una persona con la intención de privar de esos bienes a una persona u organización de forma permanente o temporal.""",descripcion
40131,Robo en bancos; robo de cajeros automáticos.,inclusion
40131,"Robo con entrada ilícita, hurto y otros actos solamente relacionados con la propiedad (05); agresiones y amenazas (0201); posesión de dinero o bienes robados; recepción, manipulación, enajenación, venta o tráfico de bienes robados; utilización de piezas robadas para producir otros bienes; ocultamiento de bienes robados (0704); daños a la propiedad (0504); secuestro (02022); exigir un curso de acción determinado mediante amenaza escrita o verbal (02051).",exclusion
40131,"55- Una institución financiera es, como mínimo, un establecimiento público o privado que se dedica a la realización de transacciones financieras, por ejemplo, inversiones, préstamos y depósitos.",nota
40132,Robo a instituciones no financieras,titulo
40132,"Robo a instituciones no financieras. Institución financiera: ""Una institución financiera es, como mínimo, un establecimiento público o privado que se dedica a la realización de transacciones financieras, por ejemplo, inversiones, préstamos y depósitos"". Robo: ""Sustracción u obtención ilícita de bienes mediante el uso de la fuerza o la amenaza de uso de la fuerza contra una persona con la intención de privar de esos bienes a una persona u organización de forma permanente o temporal.""",descripcion
40132,Robo en oficinas de correos; robo en gasolineras; robo en locales empresariales; robo en tiendas.,inclusion
40132,"Robo con entrada ilícita, hurto y otros actos solamente relacionados con la propiedad (05); agresiones y amenazas (0201); posesión de dinero o bienes robados; recepción, manipulación, enajenación, venta o tráfico de bienes robados; utilización de piezas robadas para producir otros bienes; ocultamiento de bienes robados (0704); daños a la propiedad (0504); secuestro (02022); exigir un curso de acción determinado mediante amenaza escrita o verbal (02051).",exclusion
4014,Robo de ganado,titulo
4014,"Robo de ganado a su cuidador*56. Robo: ""Sustracción u obtención ilícita de bienes mediante el uso de la fuerza o la amenaza de uso de la fuerza contra una persona con la intención de privar de esos bienes a una persona u organización de forma permanente o temporal.""",descripcion
4014,"Robo de vacas, cabras, ovejas, gallinas u otros tipos de ganado; robo de ganado.",inclusion
4014,"Hurto de ganado (05025); robo con entrada ilícita, hurto y otros actos solamente relacionados con la propiedad (05); agresiones y amenazas (0201); posesión de dinero o bienes robados; recepción, manipulación, enajenación, venta o tráfico de bienes robados; utilización de piezas robadas para producir otros bienes; ocultamiento de bienes robados (0704); daños a la propiedad (0504); secuestro (02022); exigir un curso de acción determinado mediante amenaza escrita o verbal (02051).",exclusion
4014,"56- El ganado se refiere, como mínimo, a animales domesticados que se utilizan para la obtención de alimentos, fibras y trabajo, y comprende especies como las vacas, ovejas, gallinas, cerdos, caballos y otras. (Naciones Unidas. Organización de las Naciones Unidas para la Alimentación y la Agricultura. Estadísticas ganaderas. En Internet: http://www.fao.org/faostat/en/#data/EK)",nota
4019,Otros actos de robo,titulo
4019,"Actos de robo no descritos ni clasificados en la categoría de robo a personas (""robo de bienes personales mediante el contacto directo con la víctima*52""), ni robo de objetos de valor o bienes en tránsito, ni robo a establecimiento o instituciones, ni robo de ganado (""robo de ganado a su cuidador*56""). Robo: ""Sustracción u obtención ilícita de bienes mediante el uso de la fuerza o la amenaza de uso de la fuerza contra una persona con la intención de privar de esos bienes a una persona u organización de forma permanente o temporal.""",descripcion
4019,-,inclusion
4019,"Robo con entrada ilícita, hurto y otros actos solamente relacionados con la propiedad (05); agresiones y amenazas (0201); posesión de dinero o bienes robados; recepción, manipulación, enajenación, venta o tráfico de bienes robados; utilización de piezas robadas para producir otros bienes; ocultamiento de bienes robados (0704); daños a la propiedad (0504); secuestro (02022); exigir un curso de acción determinado mediante amenaza escrita o verbal (02051).",exclusion
4019,"52- Los bienes personales se refieren, como mínimo, a cualquier propiedad perteneciente a una persona aparte de los bienes raíces.",nota
4019,"56- El ganado se refiere, como mínimo, a animales domesticados que se utilizan para la obtención de alimentos, fibras y trabajo, y comprende especies como las vacas, ovejas, gallinas, cerdos, caballos y otras. (Naciones Unidas. Organización de las Naciones",nota
409,Otros actos contra la propiedad que entrañan violencia o amenaza de violencia contra las personas,titulo
409,"Actos contra la propiedad que entrañan violencia o amenaza de violencia contra las personas que no están definidas ni clasificadas en la categoría de robo (""sustracción u obtención ilícita de bienes mediante el uso de la fuerza o la amenaza de uso de la fuerza contra una persona con la intención de privar de esos bienes a una persona u organización de forma permanente o temporal"").",descripcion
409,Expoliación/pillaje de un lugar no especificado; saqueo.,inclusion
409,"Daños a la propiedad (0504); robo con entrada ilícita, hurto y otros actos contra la propiedad (05); agresiones y amenazas (0201); posesión de dinero o bienes robados; recepción, manipulación, enajenación, venta o tráfico de bienes robados; utilización de piezas robadas para producir otros bienes; ocultamiento de biens robados (0704); robo (0401); secuestro o toma de rehenes (02022); daños a la propiedad (0504); secuestro (02022); exigir un curso de acción determinado mediante amenaza escrita o verbal (02051).",exclusion
5,Actos contra la propiedad solamente,titulo
501,Robo con entrada ilícita,titulo
501,"Entrada no autorizada en una parte de un edificio o vivienda u otros locales con o sin el uso de la fuerza contra el edificio o vivienda, con la intención de cometer hurto o en el momento de cometerlo efectivamente. Hurto: ""Sustracción u obtención ilícitas de bienes con la intención de privar permanentemente de ellos a una persona u organización, sin consentimiento y sin el uso de la fuerza, amenazas de uso de la fuerza o violencia, coacción o engaño."" ",descripcion
