cnp_codigo,cnp_glosa,top1_codigo,top1_score,top1_glosa,top2_codigo,top2_score,top2_glosa,top3_codigo,top3_score,top3_glosa,top4_codigo,top4_score,top4_glosa,top5_codigo,top5_score,top5_glosa,top6_codigo,top6_score,top6_glosa,top7_codigo,top7_score,top7_glosa,top8_codigo,top8_score,top8_glosa,top9_codigo,top9_score,top9_glosa,top10_codigo,top10_score,top10_glosa
699,"Otros delitos contra el orden de las familias, contra la moralidad pública y contra la integridad sexual",802,0.5994,Actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,8029,0.5947,Otros actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,8021,0.555,Delitos de prostitución,809,0.5546,"Otros actos contra el orden público, la autoridad y las disposiciones del Estado",8022,0.5225,Delitos de pornografía,8012,0.5188,Actos relacionados con las normas y preceptos sociales y religiosos orientados al mantenimiento del orden público,801,0.5031,Actos contrarios a las normas de conducta orientadas al mantenimiento del orden público,8011,0.4937,Delitos relacionados con la alteración violenta del orden público,11021,0.4878,Delitos en razón de la condición de menor de edad,301,0.4812,Violencia sexual
701,Parricidio,101,0.5155,Homicidio intencional,106,0.4794,Feticidio ilegal,104,0.4682,Suicidio asistido o incitación al suicidio,103,0.4651,Homicidio no intencional,1031,0.465,Homicidio no culposo,11014,0.4495,Genocidio,102,0.4481,Tentativa de homicidio intencional,1032,0.4477,Homicidio culposo,20211,0.4405,Secuestro por progenitores,110131,0.4388,Homicidio o tentativa de causar la muerte o lesiones graves de forma ilícita en conflictos armados
702,Homicidio,101,0.6575,Homicidio intencional,1031,0.6416,Homicidio no culposo,103,0.617,Homicidio no intencional,1032,0.6026,Homicidio culposo,110131,0.5916,Homicidio o tentativa de causar la muerte o lesiones graves de forma ilícita en conflictos armados,102,0.5672,Tentativa de homicidio intencional,11015,0.5651,Crímenes de lesa humanidad,104,0.5519,Suicidio asistido o incitación al suicidio,10322,0.5454,Homicidio no ocasionado por tránsito vehicular,109,0.5376,Otros actos que causan la muerte o que tienen la intención de causar la muerte
703,Homicidio calificado,101,0.6524,Homicidio intencional,1031,0.6175,Homicidio no culposo,110131,0.595,Homicidio o tentativa de causar la muerte o lesiones graves de forma ilícita en conflictos armados,1032,0.5878,Homicidio culposo,103,0.5776,Homicidio no intencional,102,0.5694,Tentativa de homicidio intencional,104,0.5605,Suicidio asistido o incitación al suicidio,11015,0.548,Crímenes de lesa humanidad,109,0.5404,Otros actos que causan la muerte o que tienen la intención de causar la muerte,8063,0.5142,Intención delictiva
704,Homicidio simple,101,0.5847,Homicidio intencional,1031,0.5652,Homicidio no culposo,103,0.5509,Homicidio no intencional,104,0.5237,Suicidio asistido o incitación al suicidio,102,0.5226,Tentativa de homicidio intencional,110131,0.5189,Homicidio o tentativa de causar la muerte o lesiones graves de forma ilícita en conflictos armados,1032,0.5124,Homicidio culposo,11015,0.51,Crímenes de lesa humanidad,107,0.4819,Homicidio ilícito relacionado con conflictos armados,10322,0.4692,Homicidio no ocasionado por tránsito vehicular
705,Homicidio en riña o pelea,110131,0.6357,Homicidio o tentativa de causar la muerte o lesiones graves de forma ilícita en conflictos armados,107,0.6053,Homicidio ilícito relacionado con conflictos armados,101,0.5955,Homicidio intencional,1031,0.5793,Homicidio no culposo,11013,0.5636,Crímenes de guerra,102,0.5572,Tentativa de homicidio intencional,103,0.5563,Homicidio no intencional,1032,0.5358,Homicidio culposo,104,0.5324,Suicidio asistido o incitación al suicidio,11016,0.5223,Crimen de agresión
706,Auxilio al suicidio,104,0.7068,Suicidio asistido o incitación al suicidio,1041,0.6641,Suicidio asistido,1042,0.622,Otros actos de suicidio asistido o incitación al suicidio,109,0.5904,Otros actos que causan la muerte o que tienen la intención de causar la muerte,101,0.5761,Homicidio intencional,102,0.5515,Tentativa de homicidio intencional,1031,0.5431,Homicidio no culposo,103,0.5353,Homicidio no intencional,1032,0.5329,Homicidio culposo,106,0.5114,Feticidio ilegal
707,Infanticidio,106,0.5932,Feticidio ilegal,101,0.5607,Homicidio intencional,104,0.511,Suicidio asistido o incitación al suicidio,103,0.5106,Homicidio no intencional,1031,0.4932,Homicidio no culposo,102,0.493,Tentativa de homicidio intencional,20211,0.4905,Secuestro por progenitores,1032,0.4834,Homicidio culposo,11015,0.4747,Crímenes de lesa humanidad,11014,0.4705,Genocidio
708,Lesiones corporales,207,0.5834,Actos peligrosos,20111,0.5754,Agresión grave,219,0.5659,Otros actos que causan daños o que tienen la intención de causar daños a las personas,2079,0.561,Otros actos peligrosos,11015,0.5531,Crímenes de lesa humanidad,20112,0.5444,Agresión leve,11013,0.5283,Crímenes de guerra,2019,0.5159,Otras formas de agresiones y amenazas,201,0.5122,Agresiones y amenazas,2069,0.5116,Otros actos de negligencia
709,Lesiones graves,207,0.5684,Actos peligrosos,20111,0.5593,Agresión grave,219,0.5558,Otros actos que causan daños o que tienen la intención de causar daños a las personas,11015,0.5308,Crímenes de lesa humanidad,9021,0.5207,Actos contra la salud y la seguridad en el trabajo,2079,0.5197,Otros actos peligrosos,206,0.5162,Negligencia,902,0.5144,Actos contra la salud y la seguridad,2061,0.5114,Negligencia en situaciones de personas bajo cuidado,11013,0.5095,Crímenes de guerra
710,Lesiones menos graves,20112,0.5943,Agresión leve,207,0.5683,Actos peligrosos,2079,0.5579,Otros actos peligrosos,907,0.5529,Infracciones de tráfico no lesivas,2019,0.5523,Otras formas de agresiones y amenazas,2069,0.5488,Otros actos de negligencia,206,0.5422,Negligencia,219,0.5367,Otros actos que causan daños o que tienen la intención de causar daños a las personas,5049,0.5215,Otros daños a bienes,20619,0.5192,Otras formas de negligencia en situaciones de personas bajo cuidado
715,Calumnia,7019,0.5014,Otros actos de fraude,702,0.4906,Falsificación,2099,0.4869,Otras formas de difamación o insulto,701,0.4813,Fraude,709,0.4763,"Otros actos que conllevan fraude, engaño o corrupción",704,0.4741,Actos relacionados con el producto del delito,104,0.4739,Suicidio asistido o incitación al suicidio,8061,0.4736,Obstrucción de la justicia,8063,0.4689,Intención delictiva,1102,0.4594,Actos contrarios a las leyes u otras disposiciones sobre menores
716,Injuria,2099,0.6376,Otras formas de difamación o insulto,209,0.6237,Difamación o insulto,2092,0.5893,Difamación o insulto debido a las creencias o valores que se le imputan a la víctima,2091,0.5752,Difamación o insulto debido a las características de la víctima o a los atributos que se le imputan,80322,0.5617,Violaciones de las normas sobre intolerancia e incitación al odio,8069,0.5416,Otros actos contra el sistema de justicia,210,0.5325,Discriminación,2109,0.5316,Otras formas de discriminación,219,0.5263,Otros actos que causan daños o que tienen la intención de causar daños a las personas,503,0.511,Delitos contra la propiedad intelectual
717,Lesiones graves gravísimas,20111,0.5897,Agresión grave,207,0.5749,Actos peligrosos,219,0.5642,Otros actos que causan daños o que tienen la intención de causar daños a las personas,2079,0.5397,Otros actos peligrosos,11015,0.5365,Crímenes de lesa humanidad,206,0.5089,Negligencia,110131,0.5072,Homicidio o tentativa de causar la muerte o lesiones graves de forma ilícita en conflictos armados,2069,0.5053,Otros actos de negligencia,11013,0.5014,Crímenes de guerra,2061,0.5006,Negligencia en situaciones de personas bajo cuidado
718,Castración y mutilación,11015,0.5598,Crímenes de lesa humanidad,101,0.5441,Homicidio intencional,2119,0.5331,Otras transgresiones contra las personas,219,0.5206,Otros actos que causan daños o que tienen la intención de causar daños a las personas,110131,0.5177,Homicidio o tentativa de causar la muerte o lesiones graves de forma ilícita en conflictos armados,106,0.511,Feticidio ilegal,1031,0.5095,Homicidio no culposo,104,0.5083,Suicidio asistido o incitación al suicidio,301,0.4931,Violencia sexual,102,0.4905,Tentativa de homicidio intencional
719,Mutilación,11015,0.5653,Crímenes de lesa humanidad,101,0.5505,Homicidio intencional,1031,0.5331,Homicidio no culposo,110131,0.5201,Homicidio o tentativa de causar la muerte o lesiones graves de forma ilícita en conflictos armados,219,0.5192,Otros actos que causan daños o que tienen la intención de causar daños a las personas,104,0.5089,Suicidio asistido o incitación al suicidio,2119,0.5075,Otras transgresiones contra las personas,11013,0.4963,Crímenes de guerra,109,0.4937,Otros actos que causan la muerte o que tienen la intención de causar la muerte,102,0.4932,Tentativa de homicidio intencional
720,Femicidio íntimo,101,0.6141,Homicidio intencional,1031,0.56,Homicidio no culposo,106,0.5496,Feticidio ilegal,103,0.5433,Homicidio no intencional,301,0.5383,Violencia sexual,102,0.5377,Tentativa de homicidio intencional,1032,0.5311,Homicidio culposo,11015,0.5253,Crímenes de lesa humanidad,104,0.521,Suicidio asistido o incitación al suicidio,110131,0.5145,Homicidio o tentativa de causar la muerte o lesiones graves de forma ilícita en conflictos armados
721,Tráfico de migrantes,8051,0.7549,Delitos de tráfico ilícito de migrantes,805,0.7071,Actos relacionados con la migración,8059,0.6797,Otros actos ilícitos relacionados con la migración,60121,0.5111,Tráfico ilícito de drogas sujetas a fiscalización no destinadas al consumo personal,10022,0.5098,Actos relacionados con el traslado o vertimiento transfronterizos de desechos,6012,0.498,"Tráfico, cultivo o producción ilícitos de drogas o precursores sujetos a fiscalización no destinados al consumo personal",10021,0.4943,Actos relacionados con el traslado o vertimiento de desechos dentro de las fronteras nacionales,100312,0.4928,Tráfico transfronterizo de especies protegidas,204,0.4833,Trata de personas,1002,0.4825,Actos relacionados con el traslado o vertimiento de desechos
722,Tráfico de migrantes cometidos por funcionario público,8051,0.7199,Delitos de tráfico ilícito de migrantes,805,0.7079,Actos relacionados con la migración,8059,0.6787,Otros actos ilícitos relacionados con la migración,10021,0.5098,Actos relacionados con el traslado o vertimiento de desechos dentro de las fronteras nacionales,10022,0.505,Actos relacionados con el traslado o vertimiento transfronterizos de desechos,1002,0.4901,Actos relacionados con el traslado o vertimiento de desechos,204,0.4847,Trata de personas,211,0.4799,Transgresiones contra las personas,60121,0.4748,Tráfico ilícito de drogas sujetas a fiscalización no destinadas al consumo personal,6012,0.4685,"Tráfico, cultivo o producción ilícitos de drogas o precursores sujetos a fiscalización no destinados al consumo personal"
723,Trata de personas para la explotación sexual,302,0.6266,Explotación sexual,3011,0.6079,Violación,2041,0.5964,Trata de personas con fines de explotación sexual,3012,0.5949,Agresión sexual,204,0.59,Trata de personas,301,0.5886,Violencia sexual,30229,0.5881,Otras formas de explotación sexual de menores,203,0.5861,Esclavitud y explotación,30112,0.5817,Violación sin uso de la fuerza,3029,0.5785,Otros actos de explotación sexual
724,Trata de personas menores de 18 años,11021,0.6031,Delitos en razón de la condición de menor de edad,30113,0.5985,Violación por presunción legal,30229,0.5886,Otras formas de explotación sexual de menores,30223,0.5737,Captación de menores con fines sexuales,1102,0.5692,Actos contrarios a las leyes u otras disposiciones sobre menores,3022,0.5487,Explotación sexual de menores,30222,0.5453,Prostitución infantil,3011,0.5403,Violación,30221,0.5345,Pornografía infantil,30112,0.5298,Violación sin uso de la fuerza
725,Asociación ilícita para tráfico de migrantes y/o trata de personas,8051,0.6833,Delitos de tráfico ilícito de migrantes,805,0.6671,Actos relacionados con la migración,8059,0.6287,Otros actos ilícitos relacionados con la migración,204,0.525,Trata de personas,10022,0.5147,Actos relacionados con el traslado o vertimiento transfronterizos de desechos,2119,0.5008,Otras transgresiones contra las personas,2044,0.4971,Trata de personas con otros fines,104,0.4912,Suicidio asistido o incitación al suicidio,60121,0.4908,Tráfico ilícito de drogas sujetas a fiscalización no destinadas al consumo personal,1002,0.4887,Actos relacionados con el traslado o vertimiento de desechos
726,Promover o facilitar entrada o salida de personas del país para prostitución,8021,0.6037,Delitos de prostitución,8051,0.5797,Delitos de tráfico ilícito de migrantes,805,0.5608,Actos relacionados con la migración,802,0.5546,Actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,8059,0.5481,Otros actos ilícitos relacionados con la migración,3022,0.5413,Explotación sexual de menores,30222,0.5413,Prostitución infantil,3012,0.5315,Agresión sexual,3021,0.5284,Explotación sexual de adultos,3011,0.5257,Violación
