cnp_codigo,cnp_glosa,top1_codigo,top1_score,top1_glosa,top2_codigo,top2_score,top2_glosa,top3_codigo,top3_score,top3_glosa,top4_codigo,top4_score,top4_glosa,top5_codigo,top5_score,top5_glosa,top6_codigo,top6_score,top6_glosa,top7_codigo,top7_score,top7_glosa,top8_codigo,top8_score,top8_glosa,top9_codigo,top9_score,top9_glosa,top10_codigo,top10_score,top10_glosa
603,Abandono de cónyuge o de parientes enfermos,809,0.027,"Otros actos contra el orden público, la autoridad y las disposiciones del Estado",20619,0.0064,Otras formas de negligencia en situaciones de personas bajo cuidado,8029,0.0063,Otros actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,20612,0.0055,Negligencia en situaciones de otras personas dependientes bajo cuidado,20611,0.0029,Negligencia en situaciones de menores bajo cuidado,2029,0.0026,Otros actos contra la libertad,2061,0.0023,Negligencia en situaciones de personas bajo cuidado,8062,0.0021,Incumplimiento de órdenes judiciales,20292,0.002,Matrimonio forzado,104,0.002,Suicidio asistido o incitación al suicidio
604,Usurpación de estado civil,904,0.0245,Actos contra la seguridad del Estado,809,0.0117,"Otros actos contra el orden público, la autoridad y las disposiciones del Estado",7033,0.0039,Abuso de funciones,2031,0.0038,Esclavitud,2029,0.0034,Otros actos contra la libertad,2119,0.0028,Otras transgresiones contra las personas,8061,0.0027,Obstrucción de la justicia,8029,0.0022,Otros actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,211,0.002,Transgresiones contra las personas,302,0.0017,Explotación sexual
605,Inducir a un menor a abandonar el hogar,2021,0.0557,Secuestro de menores,11029,0.0504,Otros actos contrarios a las leyes u otras disposiciones sobre menores,1102,0.0459,Actos contrarios a las leyes u otras disposiciones sobre menores,11021,0.0276,Delitos en razón de la condición de menor de edad,30229,0.0205,Otras formas de explotación sexual de menores,809,0.0199,"Otros actos contra el orden público, la autoridad y las disposiciones del Estado",30222,0.0174,Prostitución infantil,20211,0.0159,Secuestro por progenitores,3022,0.0147,Explotación sexual de menores,20611,0.0134,Negligencia en situaciones de menores bajo cuidado
606,Rapto,8021,0.3668,Delitos de prostitución,802,0.3069,Actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,8022,0.148,Delitos de pornografía,40121,0.0871,Robo de automóviles o vehículos,204,0.0829,Trata de personas,40111,0.0592,Robo a personas en lugares públicos,5019,0.0501,Otros actos de robo con entrada ilícita,40119,0.0335,Otras formas de robo a personas,4019,0.0311,Otros actos de robo,3021,0.0301,Explotación sexual de adultos
607,Violación,8029,0.796,Otros actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,802,0.6122,Actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,8021,0.5381,Delitos de prostitución,8022,0.4859,Delitos de pornografía,3011,0.4689,Violación,8011,0.3597,Delitos relacionados con la alteración violenta del orden público,30119,0.2668,Otras formas de violación,301,0.248,Violencia sexual,3012,0.2413,Agresión sexual,30113,0.2041,Violación por presunción legal
608,Estupro,11021,0.0227,Delitos en razón de la condición de menor de edad,1102,0.0142,Actos contrarios a las leyes u otras disposiciones sobre menores,30229,0.0138,Otras formas de explotación sexual de menores,30129,0.0134,Otros actos de agresión sexual no clasificados en otra parte,3029,0.0126,Otros actos de explotación sexual,30113,0.0101,Violación por presunción legal,302,0.0073,Explotación sexual,30122,0.0072,Agresión sexual no física,3022,0.007,Explotación sexual de menores,301,0.0066,Violencia sexual
609,Incesto,8029,0.0731,Otros actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,211,0.0155,Transgresiones contra las personas,809,0.0149,"Otros actos contra el orden público, la autoridad y las disposiciones del Estado",30119,0.0143,Otras formas de violación,3011,0.0142,Violación,301,0.0126,Violencia sexual,302,0.0094,Explotación sexual,30113,0.0093,Violación por presunción legal,1102,0.0092,Actos contrarios a las leyes u otras disposiciones sobre menores,3022,0.0076,Explotación sexual de menores
610,Promover o facilitar prostitución de menores,8021,0.6807,Delitos de prostitución,30222,0.6104,Prostitución infantil,3022,0.4581,Explotación sexual de menores,11029,0.2622,Otros actos contrarios a las leyes u otras disposiciones sobre menores,30229,0.2469,Otras formas de explotación sexual de menores,302,0.2406,Explotación sexual,11021,0.2399,Delitos en razón de la condición de menor de edad,1102,0.2192,Actos contrarios a las leyes u otras disposiciones sobre menores,30221,0.0992,Pornografía infantil,30223,0.0915,Captación de menores con fines sexuales
611,Sodomía,8029,0.7786,Otros actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,802,0.4035,Actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,8021,0.3827,Delitos de prostitución,8022,0.2373,Delitos de pornografía,8011,0.0979,Delitos relacionados con la alteración violenta del orden público,80322,0.0809,Violaciones de las normas sobre intolerancia e incitación al odio,8063,0.0625,Intención delictiva,11015,0.0495,Crímenes de lesa humanidad,11021,0.0301,Delitos en razón de la condición de menor de edad,301,0.0189,Violencia sexual
612,Violación sodomítica,8029,0.6237,Otros actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,8021,0.1971,Delitos de prostitución,802,0.1552,Actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,8022,0.0978,Delitos de pornografía,3011,0.0738,Violación,11015,0.0626,Crímenes de lesa humanidad,80322,0.0558,Violaciones de las normas sobre intolerancia e incitación al odio,30119,0.0429,Otras formas de violación,30113,0.0389,Violación por presunción legal,301,0.0386,Violencia sexual
613,Abusos deshonestos,8029,0.4953,Otros actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,8021,0.2512,Delitos de prostitución,802,0.1549,Actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,8022,0.124,Delitos de pornografía,7033,0.075,Abuso de funciones,302,0.0303,Explotación sexual,3011,0.0272,Violación,11021,0.0239,Delitos en razón de la condición de menor de edad,301,0.0168,Violencia sexual,3022,0.0168,Explotación sexual de menores
614,Trata de blancas,8029,0.3257,Otros actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,8021,0.2475,Delitos de prostitución,802,0.1409,Actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,8022,0.1209,Delitos de pornografía,8063,0.0213,Intención delictiva,11021,0.0157,Delitos en razón de la condición de menor de edad,30222,0.0146,Prostitución infantil,101,0.0128,Homicidio intencional,3022,0.0127,Explotación sexual de menores,210,0.0112,Discriminación
615,Ultraje público a las buenas costumbres,8029,0.1373,Otros actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,8011,0.053,Delitos relacionados con la alteración violenta del orden público,809,0.043,"Otros actos contra el orden público, la autoridad y las disposiciones del Estado",8021,0.0285,Delitos de prostitución,8032,0.0271,Actos relacionados con expresiones de creencias y normas sociales controladas,8049,0.0246,Otros actos contra la administración pública o contra disposiciones regulatorias,802,0.0244,Actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,804,0.0237,Actos contrarios a las disposiciones relativas a los ingresos públicos u otras disposiciones regulatorias,8012,0.0216,Actos relacionados con las normas y preceptos sociales y religiosos orientados al mantenimiento del orden público,8019,0.0186,Otros actos contrarios a las normas de conducta orientadas al mantenimiento del orden público
616,Difusión de material pornográfico (pornografía).,8022,0.9234,Delitos de pornografía,802,0.5602,Actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,30221,0.4939,Pornografía infantil,8029,0.4932,Otros actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,8021,0.2423,Delitos de prostitución,3022,0.1108,Explotación sexual de menores,8063,0.0702,Intención delictiva,30229,0.0365,Otras formas de explotación sexual de menores,30223,0.0303,Captación de menores con fines sexuales,1109,0.0222,Otros actos delictivos no clasificados en otra parte
617,Bigamia,8029,0.1438,Otros actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,20292,0.0265,Matrimonio forzado,809,0.0102,"Otros actos contra el orden público, la autoridad y las disposiciones del Estado",8021,0.0099,Delitos de prostitución,80321,0.0082,Violaciones de las normas sobre creencias u opiniones religiosas,2029,0.0065,Otros actos contra la libertad,804,0.0053,Actos contrarios a las disposiciones relativas a los ingresos públicos u otras disposiciones regulatorias,8022,0.0052,Delitos de pornografía,802,0.005,Actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,3011,0.0049,Violación
618,Delitos de significación sexual,8029,0.7515,Otros actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,8021,0.535,Delitos de prostitución,8022,0.4856,Delitos de pornografía,802,0.4852,Actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,3011,0.1642,Violación,301,0.1481,Violencia sexual,30113,0.136,Violación por presunción legal,3012,0.1241,Agresión sexual,302,0.1066,Explotación sexual,3021,0.0949,Explotación sexual de adultos
619,Abuso sexual sin contacto corporal de mayor de 14 años y menor de 18 años,30122,0.4266,Agresión sexual no física,302,0.1584,Explotación sexual,30229,0.1517,Otras formas de explotación sexual de menores,3029,0.0957,Otros actos de explotación sexual,30221,0.0926,Pornografía infantil,3011,0.0889,Violación,301,0.067,Violencia sexual,30121,0.0646,Agresión sexual física,3022,0.0515,Explotación sexual de menores,3019,0.0479,Otros actos de violencia sexual
620,Abuso sexual sin contacto corporal de menor 14 años,30122,0.3363,Agresión sexual no física,30229,0.2094,Otras formas de explotación sexual de menores,30121,0.129,Agresión sexual física,3022,0.1201,Explotación sexual de menores,302,0.0767,Explotación sexual,30221,0.07,Pornografía infantil,11029,0.062,Otros actos contrarios a las leyes u otras disposiciones sobre menores,8029,0.0568,Otros actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,301,0.0525,Violencia sexual,30223,0.0496,Captación de menores con fines sexuales
621,Violación de menor de 14 años,30113,0.1736,Violación por presunción legal,30119,0.1648,Otras formas de violación,3011,0.1432,Violación,30229,0.1048,Otras formas de explotación sexual de menores,11021,0.0805,Delitos en razón de la condición de menor de edad,11029,0.0744,Otros actos contrarios a las leyes u otras disposiciones sobre menores,1102,0.0694,Actos contrarios a las leyes u otras disposiciones sobre menores,3022,0.0688,Explotación sexual de menores,3012,0.0649,Agresión sexual,8029,0.0555,Otros actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público
622,Abuso sexual adulto,8029,0.6405,Otros actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,3021,0.5623,Explotación sexual de adultos,8021,0.4042,Delitos de prostitución,8022,0.3303,Delitos de pornografía,302,0.3008,Explotación sexual,802,0.2699,Actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,3011,0.2307,Violación,301,0.192,Violencia sexual,30121,0.1716,Agresión sexual física,3012,0.1449,Agresión sexual
623,Abuso sexual con contacto corporal de menor de 14 años,30121,0.429,Agresión sexual física,30229,0.4063,Otras formas de explotación sexual de menores,30122,0.401,Agresión sexual no física,302,0.2573,Explotación sexual,11029,0.2356,Otros actos contrarios a las leyes u otras disposiciones sobre menores,3022,0.2208,Explotación sexual de menores,3019,0.1973,Otros actos de violencia sexual,30223,0.1918,Captación de menores con fines sexuales,30113,0.1876,Violación por presunción legal,301,0.1812,Violencia sexual
624,Aborto consentido por causales no reguladas,105,0.0155,Eutanasia,106,0.0097,Feticidio ilegal,809,0.0055,"Otros actos contra el orden público, la autoridad y las disposiciones del Estado",20292,0.0053,Matrimonio forzado,8029,0.005,Otros actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,3011,0.0034,Violación,2119,0.0031,Otras transgresiones contra las personas,2029,0.0023,Otros actos contra la libertad,30111,0.0017,Violación con uso de la fuerza,30112,0.0015,Violación sin uso de la fuerza
625,Aborto sin consentimiento,3011,0.2157,Violación,30111,0.0853,Violación con uso de la fuerza,301,0.0782,Violencia sexual,30112,0.0719,Violación sin uso de la fuerza,20292,0.0703,Matrimonio forzado,105,0.0302,Eutanasia,106,0.0299,Feticidio ilegal,809,0.0269,"Otros actos contra el orden público, la autoridad y las disposiciones del Estado",30113,0.0128,Violación por presunción legal,2119,0.0117,Otras transgresiones contra las personas
